Year,District,Municipality,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2015,Thrissur,Chalakudy,19,ST MARYS CHURCH,SEEMA JOJO,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,20,HOUSING BOARD,V J JOJI,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,21,MUNICIPAL QUARTERS,ADV. U V MARTIN,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,22,KANNAMPUZHA TEMPLE,K M HARINARAYANAN,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,23,I T I,BINDHU SASIKUMAR,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,24,I R M L P SCHOOL,M P BHASKARAN,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,25,F C I,LAIJI THOMAS,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,26,MOONJEL,K V PAUL,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,27,KOTTATT,ANNIE PAUL,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,28,MAITHRI NAGAR,M A JOSE,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,29,KARAKULATHUNADU,SUMA BAIJU BAIJU,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,30,MUNICIPAL OFFICE,ADV. BIJU S CHIRAYATH,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,31,ARYANKALA MASJID,BIJI SADANDHAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,32,THACHUDAPARAMBU,SHIBU VALAPPAN,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,33,V R PURAM,ALICE SHIBU,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,34,URUMBANKUNNU,JAYANTHY PRAVEENKUMAR MADATHIPARAMBIL,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,35,PRASANTHI HOSPITAL,P M SREEDHARAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Chalakudy,36,KARUNALAYAM,VARGHESE VAROCKY,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,1,MOORKANAD,K K ABDULLAKUTTY,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,2,BANGLAVU,V K SARALA,CPI,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,3,PUTHENTHODE,RAJESWARI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,4,KARUVANNUR SOUTH,ALPHONSA THOMAS,CPI,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,5,PEECHAMPILLYKONAM,JINI MATHEW,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,6,HOLY CROSS CHURCH,BIJI AJAYAKUMAR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,7,MAPRANAM,P C MURALEEDHARAN,CPI,SC,SC,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,8,MADAYIKONAM SCHOOL,AMBIKA PALLIPURATH,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,9,NAMBIANKAVU KSHETHRAM,P M RAMESHKUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,10,KUZHIKKATTUKONAM,PRAJEESH P V,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,11,POLICE STATION,K V AMBIKA,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,12,BOYS HIGH SCHOOL,BABY JOSE KATTLA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,13,AZAD ROAD,MEENAKSHY JOSHY,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,14,GANDHIGRAM,KURIAN JOSEPH,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,15,GANDHIGRAM EAST,DHANYA GIJU KOTTOLY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,16,GOVT HOSPITAL,SANGEETHA FRANCIS,KC(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,17,MADATHIKARA,BIJU LAZAR,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,18,CHALAMPADAM,NIMYA SHIJU,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,19,MARKET,ROCKY ALOOKARAN,KC(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,20,COLONY,P V SIVAKUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,21,CANAL BASE,V C VARGHEESE,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,22,MUNICIPAL OFFICE,SONIA GIRI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,23,CHRIST COLLEGE,PHILOMINA JOY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,24,BUS STAND,SREEJA SURESH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,25,KOODALMANIKYAM,SANTHOSH BOBAN,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,26,UNNAYIVARRIAYAR KALANILAYAM,AMBILY JAYAN,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,27,CHELOORKAVU,M C RAMANAN,CPI,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,28,POOCHAKULAM,LISSY KURUTHUKULANGARA KOOLA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,29,KSRTC,SREEJITH K K,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,30,KORUMBISSERY,K GIRIJA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,31,KARUKULANGARA,SUJA SANJEEVKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,32,CIVIL STATION,M R SHAJU,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,33,PORATHISSERY POST OFFICE,PRAJITHA SUNILKUMAR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,34,PORATHISSERY,SHEEBA SASIDHARAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,35,MAHATHMA SCHOOL,VALSALA K G,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,36,FIRE STATION,SHABU K D,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,37,BLOCK OFFICE,P A ABDUL BASHEER,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,38,THALIYAKONAM,C C SHIBIN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,39,KALLADA,BINDU SUDHODHANAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,40,THALIYAKONAM NORTH,SINDHU BAIJAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Irinjalakuda,41,PURATHAD,A R SAHADEVAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,1,MUTHUVAMMAL,ANITHA SUKUMARAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,2,KIZHUR SOUTH,P M SURESH,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,3,KIZHUR NORTH,ASSIS K A,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,4,KIZHUR CENTER,K B SALEEM,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,5,VAISSERY,SHEEBA V M,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,6,NADUPANTHY,BIJU C BABY,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,7,KAKKAD,P I THOMAS,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,8,MUNIMADA,BINEESH P K,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,9,AYYAMPARAMBU,ANANDAN K K,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,10,AYYAPPATH,SOMAN K A,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,11,CHERUKUNNU,BEENA RAVI,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,12,URULIKUNNU,SUNITHA SIVARAMAN,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,13,CHOWANNUR,SHAJI A V,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,14,MALANKARA,BEENA LIBINI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,15,TOWN WARD,NISHA JAYESH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,16,KANIPAYOOR,INDIRA,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,17,ANAIKKAL,KARTHIAYINI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,18,KANIYAMBAL,MOHINI SHAJAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,19,NEHRU NAGAR,SUMA GANGADHARAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,20,SANTHI NAGAR,MINI MONCY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,21,THEKKEPPURAM,SREEJITH A S,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,22,KURUKKANPARA,VIDHYA RANJITH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,23,ARTHAT EAST,MISHA SEBASTIAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,24,CHEERAMKULAM,JAISINGH KRISHNAN,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,25,PORKALENGAD,SREEJA PRAJI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,26,INJIKKUNNU,SEETHA RAVINDRAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,27,CHEMMANNUR NORTH,PUSHPA JOHN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,28,CHEMMANNUR SOUTH,O G BAJI,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,29,ARTHAT SOUTH,PRIYA SAJEESH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,30,THEKKAN CHITTANJUR,WINSON JOSE,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,31,ANJOORKUNNU,SHEJEESH K C,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,32,ANJOOR,K K MURALI,BJP,General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,33,KAVILAKKAD,SANDHYA PRABHU,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,34,CHITTANJOOR,GEETHA SASI,BJP,SC,SC,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,35,ALATHOOR,RESHMA SUNIL,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,36,ANJOOR PALAM,T K SIVADASAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Kunnamkulam,37,VADUTHALA,SUJEESH A S,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,1,PUTHURUTHY SCHOOL,K.MANIKANDAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,2,PUTHURUTHY CENTRE,VALSALA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,3,PUTHURUTHY EAST,SHEEJA VISWANATHAN,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,4,PADINJAREKKARA,T.V.SUNNY,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,5,KUMBLAGAD CENTRE,CHANDRAMOHAN KUMBLANGAD,BJP,SC,SC,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,6,CHALAKKAL,SURENDHRAN.A.S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,7,AKAMPADAM,JAYAPREETHA MOHANAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,8,RAILWAY,SATHIDEVI SASIKUMAR,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,9,ERATTAKULAGARA,SADASIVAN.P.K,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,10,OTTUPARA TOWN WEST,PRASEETHA SUKUMARAN,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,11,CHULLIKKAD,LISSY PRASAD,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,12,KUMARANELLUR,SHAJINI RAJAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,13,ONNAMKALLU,A.H.SALAM,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,14,PARUTHIPRA,LALILA NASEER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,15,BLOCK,BUSHRA RASHEED,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,16,AKAMALA,N.K.PRAMODKUMAR,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,17,MARATHKUNNU,SOMANARAYANAN.M.R,CPI,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,18,MANKARA,SAIRABANU MUSTHAFA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,19,ENKAKKAD,MADHU.V.P,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,20,OTTUPARA TOWN EAST,M.H.SHANAVAS,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,21,WADAKKANCHERY TOWN,SINDHU SUBRAMANYAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,22,PULLANIKKAD,PRINCE CHIRAYATH,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,23,MANGALAM NORTH,SWAPNA SASI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,24,MANGALAM SOUTH,ARAVINDAKSHAN.P.R,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,25,KARUTHAKKAD,S.A.A.AZAD,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,26,PATHAMKALLU,NOUSHABA JABBAR,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,27,MINALOOR BAIPASS,JAYANTHAN.P.N,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,28,PARLIKKAD WEST,M.R.ANUPKISHOR,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,29,THIRUTHIPARAMBU CENTRE,VIDHYA RAJESH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,30,MINALOOR VADAKKEKKARA,SIVAPRIYA SANTHOSH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,31,MINALOOR CENTRE,NALINI VALSAN,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,32,ATHANI,BABY JOSE,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,33,AMBALAPURAM,MADHU AMBALAPURAM,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,34,ARYAMPADAM EAST,P.UNNIKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,35,ARYAMPADAM CENTRE,K.V.JOSE,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,36,SILK NAGAR,LALITHA TEACHER,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,37,MEDICAL COLLEGE,ADV.N.S.MANOJ,CPI(M),General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,38,MUNDATHIKODE SOUTH,SMITHA AJITHKUMAR,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,39,KOTTAPARMB,RUGMANI.C,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,40,KODASSERY,K.AJITHKUMAR,INC,General,General,OpenDataKerala GitHub
2015,Thrissur,Wadakanchery,41,MUNDATHIKODE CENTRE,NISHA SUNILKUMAR,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,1,ANANGANMALA,SABITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,2,VARODE,ABDUL NASAR K,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,3,CHERIKKUNNE,SHOBHANA P R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,4,THOTTAKKARA,K RETNAMMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,5,MYLUMPURAM,K B SASIKUMAR,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,6,AREEKKAPPADAM,PRADEEP KUMAR T P,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,7,PALAT ROAD,U P PREMARAJI,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,8,KOLOTH KUNNE,MUHAMMED ILLIYAS T,IUML,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,9,EAST OTTAPPALAM,SUNEERA MUJEEB,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,10,POOLAKKUND,MUHAMMED FAYIS T,IUML,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,11,KIZHAKKEKKAD,SUJI A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,12,PATHIRIKKODE,BINDU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,13,AZHEEKKILAPARAMB,T S SREEKUMARAN,INDEPENDENT,SC,SC,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,14,PALAPPURAM THERUV,R MANIKANDAN,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,15,CHINAKKATHOOR KAVU,PARVATHY,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,16,AAPPEPPURAM,S GANGADHARAN,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,17,PALLARMANGALAM,SAJITHA T K,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,18,PERUMKULAM,SHYLAJA,BJP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,19,KAYAREMPARA,PUSHPALATHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,20,N.S.S COLLEGE,MANOJ STEPHEN,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,21,ERAKKOTTIRI,V S KRISHNAKUMARI,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,22,MEETNA,JOSE THOMAS,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,23,POSTAL QUARTERS,SYLAJA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,24,KOOMBARAM KUNNU,ABDUL JALEEL P M,IUML,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,25,RAILWAY STATION,P AKBAR SIYAZ,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,26,THENNADI BAZAR,N M NARAYANAN NAMBOODIRI,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,27,KANNIYAMPURAM THERUV,SUJITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,28,KILLIKKAVU,A RUPA UNNI,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,29,KANNIYAMPURAM VAYANASALA,K K RAMAKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,30,GOVT: HOSPITAL,SATHYAN PERUMBARAKODE,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,31,KUMMAMPARA,K V SANTHOSH,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,32,KANNIYAMPURAM U P SCHOOL,E PRABHAKARAN,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,33,PANAMANNA VAYANASALA,VIJAYASREE,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,34,PANAMANNA VATTANAAL,RAJANI,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,35,VEETTAAM PARA,T LATHA,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Ottapalam,36,KOLOTH PARAMB,PADMINI C,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,1,KANAYAM WEST,V T ALI,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,2,KANAYAM EAST,SINI MANOJ,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,3,THRIPATTA,N JAYAPAL,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,4,KULAPPULLY U P SCHOOL,V VIMALA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,5,MELMURY,VIPIN NATH M K,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,6,S N COLLEGE,V M UNNIKRISHNAN,BJP,SC,SC,OpenDataKerala GitHub
2015,Palakkad,Shoranur,7,PARAKUTTYKKAVU,A GOPAKUMAR,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,8,ARANI,SUNU R,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,9,KAVALAPARA,JAYESH,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,10,KARAKKAD,MANIKANDAN K P,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Palakkad,Shoranur,11,THATHAMKODU,T SEENA,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,12,CHUDUVALATHUR SOUTH,K N ANIL KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,13,CHUDUVALATHUR,K SHEEBA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,14,ARIYANCHIRA U P SCHOOL,DIVYA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,15,TECHNICAL HIGH SCHOOL,RAJULA P A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,16,MUNICIPAL OFFICE,MUSTHAFA T M,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,17,SHORANUR TOWN,PRAVEEN@ KUNJUMON,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,18,CHUDUVALATHUR WEST,V K SREEKRISHNAN,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,19,RAILWAY JUNCTION,T BINDHU,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,20,TOWN WEST,ADV. KRISHNAVENI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,21,ANTHURKUNNU,V N MANOJ KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,22,MUTHUKURUSSI,E K JAYAPRAKASH,BJP,General,General,OpenDataKerala GitHub
2015,Palakkad,Shoranur,23,GANESHGIRI,K SOBHANAKUMARI,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,24,MUNDAYA SOUTH,JISHA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,25,MUNDAYA NORTH,SINDHU V C,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,26,NEDUGOTTUR,M NARAYANAN,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Palakkad,Shoranur,27,PARUTHYPRA WEST,PUSHPALATHA,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,28,PARUTHYPRA EAST,LATHA JOBY M,INDEPENDENT,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,29,MANJAKKAD,NIRMALA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,30,GOV. HOSPITAL,AJITHA D,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,31,ANTHIMAHAKALANCHIRA,SANDHYA C,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,32,HEALTH CENTRE,GEETHA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Shoranur,33,CHUVANA GATE,NISHA M N,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,1,CHERUMKODE,ANIL KUMAR V,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,2,BUS STAND WARD,SUNITHA MUHAMMED SALEEM,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,3,ARANGAM,MADHU K,INC,General,General,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,4,CHEMBAKASSERY,A KANNANKUTTY,CPI(M),General,General,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,5,AMBATTUPALAYAM,SHEEJA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Palakkad,Chittur Tattamangalam,6,MUTHUKAD,PUSHPALATHA P U,CPI(M),Woman,Woman,OpenDataKerala GitHub
