Year,District,Block,Grama_Panchayat,Ward_No,Ward_Name,Winning_Candidate,Party,Category,Reservation_Status,Source
2015,Thiruvananthapuram,,Navaikulam,2,PALAVACODE,K.THAMPI,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,3,EDAMONNILA,NAJEEM M,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,4,MARUTHIKUNNU,BINDHU I.B,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,5,MUKKUKADA,MUHAMMED ASIF.H.K,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,6,TRIKOVILVATTOM,PRASAD B.K,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,7,VELLOORKONAM,JESSY A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,8,KAPPAMVILA,SHEMEEM A,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,9,KUDAVOOR,NISAMUDEEN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,10,KOTARAKONAM,E.JALALUDEEN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,11,DECENTMUKKU,SURIYATH BEEVI.E,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,12,KALLAMBALAM,DEVADASAN K,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,13,NAVAIKULAM,DEEPA,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,14,MENAPPARA,MOHAMMED SIYAD.N,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,15,CHITTAYICODE,S.SANDHYA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,16,PARAKUNNU,S.MANILAL,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,17,THAZHEVETTIYARA,MANJU K,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,18,CHAVARCODE,SUNITHA P,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,19,28-TH MILE,YAMUNA J K,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,20,PAIVELIKONAM,KALA A.R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,21,VETTIYARA,MANJUSHA V,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Navaikulam,22,KADAMBATTUKONAM,SASIKALA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,1,SHEEMAVILA,V SOMAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,2,PULLAYIL,VASANTHA KUMARI K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,3,PULIMATH,AISHABEEVI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,4,PORUNTHAMON,JAYAKUMAR B N,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,5,MANJAPPARA,ANJANA S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,6,KUDAPPARA,GEETHAMMA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,7,KATTUMPURAM,AJITHAKUMARI C,RSP,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,8,ARIVARIKUZHI,NASIMUDEEN M,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,9,KOLLUVILA,A AHAMAD KABEER,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,10,PAYATTINGAKUZHI,LEKHA S,CPI,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,11,THALIKUZHI,SANTHAKUMARI B,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,12,KAMUKINKUZHI,SUSMITHA S,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,13,KARETTE,V BINU,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,14,PEDIKULAM,SANDHYA D,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,15,PLAVODU,VISHNU B,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,16,ARINELLOOR,SREEKALA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,17,KODUVAZHANOOR,SAIJU C S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,18,PANTHUVILA,BALACHNADRAN M A,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pulimath,19,ERUTHINADU,G SANTHAKUMARI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,1,MADANVILA,M.RAFI,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,2,AZHOOR TEMPLE,C.SURA,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,3,GANAPATHIYAM KOVIL,AZHOOR VIJAYAN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,4,MAVINTE MOODU,MANOJ M,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,5,KOLICHIRA,BEENA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,6,AZHOOR L.P.S,ANILKUMAR R,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,7,KRISHNAPURAM,OMANA K,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,8,MUTTAPPALAM,JITHA J.S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,9,THETTICHIRA,B.SOBHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,10,GANDHISMARAKOM,SUDHARMA B,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,11,KANNUKALIVANAM,R.REGHUNATHAN NAIR,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,12,NALUMUKKU,SREEJA S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,13,CHILAMPIL,T.INDIRA,INDEPENDENT,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,14,AKKARAVILA,MANOHARAN B,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,15,PERUNGUZHI JUNCTION,THULASI M,BJP,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,16,PANCHAYAT OFFICE,AJITHKUMAR R,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,17,REYILVESTATION,SIJINCY S,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Azhoor,18,KOTTARAMTHURUTHU,SHAIJA A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,1,KAYIKKARA ASAN SMARAKAM,ARCHANA DAS,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,2,NEDUNGANDA,P VIMALRAJ,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,3,KAIKKARA,AJAYAKUMAR H,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,4,KAPALEESWARAM,RAJITHA MANOJ,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,5,MUDIPPURA,LIJA BOSE,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,6,PUTHEN NADA,S PRAVEENCHANDRA,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,7,VALIYA PALLI,CRISTY SIMON,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,8,POOTHURA,PHILOMENA JOSEPH,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,9,CONVENT,C PIOUS,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,10,PANCHAYAT OFFICE,RAJU GEORGE,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,11,ANCHUTHENGU JUNCTION,YESUDASAN STEPHEN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,12,MANNAKKULAM,THRESI SOLOMON,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,13,MUNDUTHURA,HELEN AGUSTIN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Anchuthengu,14,MAMPALLY,NELSON ISSAC,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,1,PANAYILKADAVU,AMBIKA D,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,2,KOCHUPALLY,NAUSHAD B,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,3,PUTHENNADA,LALIJA M,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,4,PANCHAYAT,RAVEENDRAN G,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,5,KUNJANVILAKOM,BISHNU N,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,6,PUTHIYAKAVU,PEETHAMBARAN S,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,7,KAYALVARAM,THAJUNISA A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,8,PATTIKKAVILA,VENUJI S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,9,NILAKKAMUKKU,PRASANNA K,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,10,KUNNUVILA,SUVARNA S,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,11,SOCIETY,GANESH S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,12,MUKKALUVATTOM,REGHUVARAN D,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,13,IRANGUKADAVU,SMITHA J,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Vakkom,14,KAYIKKARA KADAVU,NEWTON,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,1,GURUVIHAR,JAYAN G,BJP,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,2,PAZHANCHIRA,SREELETHA S,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,3,MELKADAKKAVOOR,SURESH R,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,4,ALTHARAMOODU,R.SARITHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,5,SARKARA,BABY.V,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,6,CHIRAYINKEEZHU,R.K.RADHAMONEY,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,7,VALIYAKADA,DEENA.S,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,8,KOTTAPURAM,P.MANIKANTAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,9,KADAKOM,SAJINADEVI.V.T,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,10,OTTAPANA,NASEEHA.N,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,11,PERUMATHURA,SAFEETHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,12,POZHIKARA,M.SIYAD,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,13,PULUNTHURUTHI,JOSHYBAI.J,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,14,MUTHALAPOZHI,V.ANTONYFERNANDEZ,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,15,ARAYATHURUTHI,JULITAGILBERT,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,16,PUTHUKKARI,BEEJASURESH,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,17,PANDAKASALA,SURESHKUMAR.G,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,18,ANATHALAVATTOM,M.V.KANAKADAS,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Chirayinkeezhu,19,KALAPOSHANI,PRASANNA.D,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,1,PURAVOOR,UNNIKRISHNAN,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,2,PAVOORKONAM,G.GIREESH KUMAR,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,3,KATTUMPURAM,BIJUKUMAR.B.S,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,4,VELLOORKONAM,A.CHANDRASEKHARAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,5,PULIYOORKONAM,SREEKANDAN.A.S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,6,MAMAMNADA,VANAJAKUMARI.S,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,7,ARIKATHWAR,MOHAMMED FAIZAL,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,8,KURAKKADA,REKHA.V.R,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,9,NAINAMKONAM,B.SYAMALA AMMA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,10,MUDAPURAM,THARA THANKAN.A.R,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,11,THENNOORKONAM,SREELATHA.R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,12,KIZHUVILAM,SHAJAHAN.A,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,13,CHUMADUTHANGI,LIPIMOL.C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,14,KATTUMURAKKAL,G.GOPAKUMAR,CPI,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,15,KUNNUVARAM,A.ANSAR,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,16,PULIMOODU,SUJA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,17,KOONTHALLOOR,SAMBASIVAN.C,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,18,VAIDHYANTEMUKKU,MINI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,19,THOTTAVARAM,SUJATHA.V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kizhuvilam,20,VALIYA ELA,SAINA BEEVI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,1,KAIPATTIMUKKU,MOHANAN S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,2,KALLINMOODU,SINI A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,3,NELLIMOODU,MINI S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,4,VASUDEVAPURAM,GEETHA G,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,5,AYILAM,N MURALI,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,6,PALLIYARA,VIJAYAKUMARI R S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,7,VALAKKADU,JAYASREE P C,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,8,PIRAPPANKOTTUKONAM,SANTHOSH M,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,9,PARAYADI,SUJATHAN S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,10,POIKAMUKKU,POIKAMUKKU HARI,INDEPENDENT,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,11,MUDAKKAL,K MAHESH,BJP,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,12,CHEMPOOR,ANITHA RAJANBABU,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,13,KATTIYADU,KARTHIKA P T,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,14,KURIKKAKAM,SIMI.V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,15,KAIPPALLIKONAM,SHEEBA.T.L,BJP,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,16,OORUPOIKA,K.ANILKUMAR,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,17,EDAKKODU,S.GEETHA,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,18,KORANI,J.MANILAL,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,19,KATTAIKONAM,V T SUSHAMADEVI,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Mudakkal,20,PAUTHI,K.R.ABHAYAN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,1,MELATTINGAL,BINDHU.R.V,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,2,SANKARAMANGALAM,JAYANTHY SOMAN,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,3,KEEZHATTINGAL,A.MADHUSOODANAN NAIR,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,4,VILAYILMOOLA,RADHIKA.S.SACHU,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,5,SASTHAMNADA,THRIDEEP KUMAR.K,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,6,THINAVILA,R.PRAKASH,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,7,AYIKKUDI,S.SHEELA,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,8,THEKKUMBHAGAM,SUKUTTAN.K.S,BJP,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,9,OOTTUPARAMBU,RATHI PRASANNAN,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,10,RAILWAY STATION,K.VILASINI,CPI(M),SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,11,KADAKKAVUR,K.SUBHASH,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,12,NILAKKAMUKKU,S.KRISHNAKUMAR,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,13,BHAJANAMADAM,MOHANAKUMARI.M.S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,14,MANANAKKU,SHAMAM BEEGUM,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,15,PERUMKULAM,M.SHIJU,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kadakkavoor,16,KALLOORKONAM,USHAKUMARI.A,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,1,KALLARA,DEEPABHASKAR L,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,2,KALLARATOWN,SHEELA K,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,3,VELLAMKUDI,G SIVADASAN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,4,THAPASAGIRI,KALLARA BIJU,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,5,KURUMBAYAM,PACHAYIL VIJAYAN,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,6,PALKULAM,BABYPILLAI B,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,7,K.T.KUNNU,SHANIBA A,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,8,CHERUVALAM,ANAMPACHA SURESH,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,9,THENGUMCODE,MOHANAN NAIR P,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,10,PARAPPIL,SANTHAKUMAR K,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,11,KALLAUVARAMB,SINDHI M.G,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,12,MUTHUVILA,LISSY G.J,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,13,ARUVIPPURAM,MANIYAN M,CPI(M),SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,14,KURINJILAKKADU,FASEELA,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,15,MITHIRMALA,BEENA G.S,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,16,MULAYILKONAM,GIRIJA S.R,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Kallara,17,THUMBODE,VALSALAKUMARI R,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,1,KOTTUKUNNAM,BINDHU.G,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,2,NELLANAD,LEELA.A,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,3,KANTHALAKONAM,HARITHA KUMARI.B.S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,4,KEEZHAIKONAM,GEETHA.S,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,5,THOTTUMPURAM,AL SAJEER.S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,6,MYLACKAL,ANILKUMAR.S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,7,VENJARAMOODU,BINU.S.NAIR,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,8,MANICKAMANGALAM,USHAKUMARY.R,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,9,PUTHOOR,SHIBU.S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,10,VALIYAKATTACKAL,BINDU.V,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,11,KAAVARA,SUJATHAN.S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,12,MUKKUNNOOR,AMBIKA.J,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,13,MUROORKONAM,SUJITH.S.S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,14,ALANTHARA,BINU.M.S,INC,SC,SC,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,15,MANDAPAKKUNNU,BEENA KUMARI.R.V,INC,Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Nellanad,16,PARAMESWARAM,PARAMESWARAN PILLA.B.S,INC,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,1,PANTHAPLAVIKONAM,PREETHA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,2,VELLUMANNADY,AJITH K S,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,3,PERUMALA,MINI M ANIL KUMAR,INC,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,4,MUTHIPPARA,SREEKANTAN NAIR B,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,5,PULLAMPARA,SUJATHA P,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,6,KOONANVENGA,LATHA KUMARI,CPI(M),Woman,Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,7,PANAYAM,RAJENDRAN B,CPI(M),General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,8,CHULLALAM,SAJITHA S,CPI,SC Woman,SC Woman,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,9,MUKKUDIL,SAJJU C,CPI,General,General,OpenDataKerala GitHub
2015,Thiruvananthapuram,,Pullampara,10,MANKUZHI,THEMPAMMOODU HUSSAIN,INDEPENDENT,General,General,OpenDataKerala GitHub
